,track_id,artists,album_name,track_name,duration_ms,genre
34573,2MfwT3SKUyF0na2LCa2fCp,Flower Face,The Shark in Your Water,Cornflower Blue,188864,folk
34574,6klFWv2xDGeTDoiKTtx4hg,Matt Maltese,Good Morning It's Now Tomorrow,Everyone Adores You (at least I do),203133,folk
34575,05U8JOKjeCFCRCKywXay8t,Seafret,Anywhere from Here,Hollow,235150,folk
34576,5TwA82e3b23eSc3Z7pW3YZ,Kailash Kher,Bajarangi,Re Re Bajarangi,339460,folk
34577,0umRfhrhFEz9jkEMTrUSkQ,Fort Atlantic,Fort Atlantic,Let Your Heart Hold Fast,226881,folk
34578,3YfS47QufnLDFA71FUsgCM,Simon & Garfunkel,The Singer,The Sound of Silence,184786,folk
34579,6Td37HXpeCVelczrLcg73L,Prateek Kuhad,The Way That Lovers Do,Full Time Lover,95000,folk
34580,4yyg2J2uXOjCtCyT64984C,Lord Huron,Lonesome Dreams,Ends of the Earth,284146,folk
34581,1ILEK6NRfxoseoPnolRcVA,Bon Iver,Bon Iver (10th Anniversary Edition),Holocene,336613,folk
34582,2Dj9OOoQHG5f0jlL5vt7Ve,Hollow Coves,Moments,The Open Road,200133,folk
34583,6d84139KKoINJWQOnMzfb0,Seafret,Anywhere from Here,Running Out of Love,258657,folk
34584,5hCPyBJTeFoMj5B9RhlxoY,Kailash Kher;Vishnupriya Ravi,Chitralahari (Original Motion Picture Soundtrack),Prayathname,167812,folk
34585,7BVwi9cIzSc6tpyxsp47vJ,Vance Joy,Dream Your Life Away,Mess Is Mine,223640,folk
34586,0dTqACDUQt7SrBJhzh9V2N,Seafret,Anywhere from Here,Valentine,216391,folk
34587,0qdQUeKVyevrbKhAo0ibxS,George Harrison,All Things Must Pass (Remastered 2014),My Sweet Lord - Remastered 2014,281226,folk
34588,7LwGBxB0h0CVmkOZxYKn0g,Andrew Belle,In My Veins (Feat. Erin Mccarley),In My Veins - Feat. Erin Mccarley,318908,folk
34589,0SXsYrW0AreJdlamLMwJCs,Raghu Dixit;Lakshmi Manmohan,Just Maath Maathali,Ee Kanninalli,329508,folk
34590,42bbDWZ8WmXTH7PkYAlGLu,George Ezra,Staying at Tamara's,Hold My Girl,211763,folk
34591,2GpBrAoCwt48fxjgjlzMd4,Eagles,Hell Freezes Over (Remaster 2018),"Hotel California - Live On MTV, 1994",432040,folk
34592,7gDNQLV9cr8449LFrQbk5J,Gregory Alan Isakov,Evening Machines,San Luis,272346,folk
34593,5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,201373,folk
34594,2vB9ME0oZwfTGAUMC71CaT,Vance Joy,In Our Own Sweet Time,Missing Piece,215840,folk
34595,6cIYjXRwQwKnZas3JE3DFT,Four Tet,Eat Your Own Ears Recordings EP 1 / 2,Scythe Master,480253,folk
34596,0iOZM63lendWRTTeKhZBSC,Simon & Garfunkel,Bookends,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026,folk
34597,6gbLnsCCh5N8I0UB5mfFLX,Néstor Ló y Los Caminantes,"Salten, Canten, Griten, Bailen",Mamama,188298,folk
34598,6NNiVBkstx4zWrQVbEpZ8I,Nurettin Rençber,Eski Yara,Yürürüm,306013,folk
34599,1I1fprbi1SWCwwJFtP0EPS,Los Gatos Negros,"16 Exitos - Rancheras Populares, Vol. 3",La Pareja Ideal,277060,folk
34600,1ZEOIhSn6BKErV59bIgn76,The Mamas & The Papas,All The Leaves Are Brown The Golden Era Collection,California Dreamin',160373,folk
34601,6XVJqUnjGrmjPFUEiVw9Om,Mame Khan,Sajde (Desert Rose),Sajde - Desert Rose,219857,folk
34602,5AqDdhaNbWDfEW6u4RvYWq,Faridkot,Ek,Laila,310906,folk
34603,6HQj9qSPi4dVCQnhTtCkay,Kailash Kher,Chandni Chowk To China,S.I.D.H.U.,302254,folk
34604,5zzbToGMuEli0E7RVFIhDA,Hollow Coves,Purple,Purple,265962,folk
34605,7n8ORc71tQ8NXkWfhg898Z,Alif;Noor Mohammad,Ride Home,Ride Home,232616,folk
34606,2yELyv2CC3C3p7Vs13pxfl,Mame Khan,Rajasthan Express (Desert Rose),Rajasthan Express - Desert Rose,458666,folk
34607,2TuXsld8011wMWRR7L4dbM,Papon;Anurag Saikia,Gullak: Season 3 (Music from the Original Series),Jhonka,272000,folk
34608,4tmLVGL1ibYRipc9E736Uf,Papon,Jajabori,Rode Rodaale Saa,223973,folk
34609,3sParln0vfms1LioRmnid9,When Chai Met Toast,Ocean Tide,Ocean Tide,230479,folk
34610,5bmr1bA6jmwPyWIoZVcgSa,When Chai Met Toast,Nee Aara,Nee Aara,224262,folk
34611,2Viw8W8wuklc3ZMtPSDB3P,Nusrat Fateh Ali Khan,Best of Ustad Nusrat Fateh Ali Khan,Mast Nazron Se Allah Bachaiye,992760,folk
34612,2Zv3DIXmY5tU5px29nkliU,Kabir Cafe,Panchrang,Moko Kahaan Dhunde Re Bandhe,430927,folk
34613,5gQVrN1QvJ6YoVDnsTfb6g,The Paper Kites,On the Train Ride Home,Arms,203560,folk
34614,4uqs4He9JdU4ztAQtsgmyF,Raghu Dixit,Psycho (Original Motion Picture Soundtrack),Ee Tanuvu Ninnade,310752,folk
34615,36jMu03qVcjYAccvQLmAMR,Tom Walker,The Best Is Yet to Come,The Best Is Yet to Come,166874,folk
34616,2ImegcJfmRAUExdSm4tzqG,Nusrat Fateh Ali Khan,Kande Utte Mehrman Way Vol. 40,Je Toon Akhian De Samne Nahin Rehna,587906,folk
34617,3cqeFHqx2y05J7skmbc743,When Chai Met Toast,When We Feel Young,Remember,251709,folk
34618,7v1xAlV5uwWSawlbs6TdD7,Papon,Qarib Qarib Singlle,Tu Chale Toh,213968,folk
34619,3ePd4K8tcdfr7KmbuOTrKK,Novo Amor,"Woodgate, NY",From Gold,214335,folk
34620,2TO5jIBt0iGFRGNMHSdyFR,Nusrat Fateh Ali Khan,Shahen-Shah (Real World Gold),Meri Ankhon KO Bakhshee Hain Aansoo,655760,folk
34621,48USW4aYqrylYWJmFPbC8A,Dermot Kennedy,Better Days,Better Days,198221,folk
34622,5Fo6raKxBGpScXX0Twf82e,Flower Face,Fever Dreams,Jupiter,271487,folk
34623,2xv0AErhCzEGl3IBiNLKIc,Joseph & Maia,Fear,Standing by You,293274,folk
34624,2RiBogNRfulkNf7fVbPOrJ,Vance Joy,Nation of Two,Saturday Sun,214720,folk
34625,5a35ERbTGE2i7zepYMab0P,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Bina Maahi,375405,folk
34626,4fN0dQGDaV4Hg7Gd7mBOE0,The Head And The Heart,The Head and the Heart,Rivers and Roads,284000,folk
34627,5CalS8Gn69OOrR9aiw0ZO9,The Head And The Heart,Living Mirage,Honeybee,196055,folk
34628,2oa53bhiNPCz2CGh26AYxi,Novo Amor,Bathing Beach,Colourway,228164,folk
34629,4qyfir5Yr7nfo05g6cyFMT,Ben Howard,Every Kingdom,Promise,384080,folk
34630,2KrN3MCNztKcSleZgHEj83,Mumford & Sons,Sigh No More,Little Lion Man,245173,folk
34631,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Tracy Chapman,Baby Can I Hold You,193120,folk
34632,77enz5hl8RicxrbPB56VXQ,Imaginary Future;Kina Grannis,I Will Spend My Whole Life Loving You,I Will Spend My Whole Life Loving You,227619,folk
34633,6dIneNWcDmYaszGt71xgBR,Salim–Sulaiman;Aditi Singh Sharma,Heroine (Original Motion Picture Soundtrack),Main Heroine Hoon,212040,folk
34634,3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Blowin' Your Mind!,Brown Eyed Girl,183306,folk
34635,3AhXZa8sUQht0UEdBJgpGc,Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,369600,folk
34636,4YNpbmyD7RQUhyBbu8V3HD,ANAVITÓRIA,N,dois rios,214054,folk
34637,5bHzv7vwApROsBQFEqkZOP,Kibariye,Dört Mevsim,Buz,278569,folk
34638,1ml3WGeluftee3DiSfyIGx,Gerry Rafferty,OK Boomers - Top Tunes,Right Down the Line,267773,folk
34639,1XjrpDJARnUJtL1wRUQMbI,Glen Campbell,Fiesta temática 60s,Christmas Is For Children,199200,folk
34640,4T3SkqoVATAGpizjUyrMzE,Almir Sater,Almir Sater,Boiada,226266,folk
34641,5FcQcDHuwpzP70vhlCqVi2,Steppenwolf,Fiesta temática 60s,The Pusher,349826,folk
34642,1X30v8HmoxxhukqPgFum7q,Coro Chile Canta,Chile Tipico Vol.3 Camino De Luna,La Trastrasera,107773,folk
34643,11UF6aLWbnCaWM0V7CezX9,Glen Campbell,(60's) Sixties Collected Volume 2,Gentle On My Mind - Remastered 2001,178626,folk
34644,2N88n8i3WgXPzelcXpUhm1,Dr. Hook,On air 70's Hits,When You're In Love With A Beautiful Woman - Remastered 1996,177200,folk
34645,5z7GGdAezDWdJxBlAM4Hkf,Steppenwolf,On air 70's Hits,Hey Lawdy Mama - Single Version,178760,folk
34646,7fTGbBAinDHiLmyYs5nk2F,Mercedes Sosa;Ariel Ramírez;Hector Zeoli,Pañuelos al viento,Alfonsina Y El Mar,282253,folk
34647,34nS6WRPPd7esHmg9v3DgD,Mercedes Sosa,Pañuelos al viento,"Duerme, Negrito",144320,folk
34648,7oLLqFAAVoFtSoMHHXknMf,Mercedes Sosa,Música para casa,Canción De Las Simples Cosas,171120,folk
34649,4ur5qPqrVjxu9DmdK0cdni,Mercedes Sosa;Charly García,Música para casa,Cuando Ya Me Empiece A Quedar Solo - En Directo,224586,folk
34650,1HuDXYtgswNFzkaOXIicuZ,Nusrat Fateh Ali Khan,Saja Hai Maikhana,Saja Hai Maikhana,486922,folk
34651,1CfcKv1RLdJBWhRHAZgVdf,92914,Okinawa,Okinawa,348445,folk
34652,4PnIVr1Uxdaarnknb5fc49,Indian Ocean;Karsh Kale,Tandanu,Behney Do,457380,folk
34653,6z78Tk9c2a4Kw3XtlI8XT6,Hari & Sukhmani;The Coconut Kids,Baagay,Baagay,268129,folk
34654,06w2selQidraumTXgSs5sS,Divya Kumar;Pragati Joshi;Arohi Mhatre,Bhavesh Joshi Superhero (Original Motion Picture Sondtrack),Chavanprash,260976,folk
34655,4MLXyuOfOW3z0f6RjCPOpS,Salim–Sulaiman;Vijay Prakash;Anshuman Sharma,Jai Ganesh Deva,Jai Ganesh Deva,190365,folk
34656,3Db4apczD3oCVy2onEDxoz,Papon;Shruti Rane,Aaya Karo,Aaya Karo,191000,folk
34657,4R203W90Sw4UBhtVMOtBKw,Fossils,Fossils,Nemesis,358714,folk
34658,4VmWfFp2jmMv3FccGdsE71,Papon,Jonaki Raati,Phagunare Pasuwa Baa,328594,folk
34659,4C95pR86Pp1CiRDJQnGFWk,Advaita,Top 25 Fusion Ringtunes,Mo Funk (Indo-Western Fusion),99567,folk
34660,52rLNET3fwRHTkcl5g2clr,Kabir Cafe;Shekhar Ravjiani,Peele Amiras (Sabr),Peele Amiras - Sabr,315869,folk
34661,4vpeKl0vMGdAXpZiQB2Dtd,Jefferson Airplane,Surrealistic Pillow,White Rabbit,150640,folk
34662,6FyOBQ5MlGENlqtvVqD8JY,Papon;Nandini Srikar,"Haara Dil (From ""Haara Dil"")","Haara Dil - From ""Haara Dil""",241380,folk
34663,5M2f7YbqT2m2uOlUJNkDIP,Kailash Kher,Sarkar,Sam Dam Dand Bhed,210746,folk
34664,2H8rPeNV4Scp61Kg0cnQ0V,Kailash Kher,Baahubali - The Beginning,Moochile Theeyumaay,189480,folk
34665,2AbtWlgSw35TrM3HIABvsE,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Marhaba Marhaba,219220,folk
34666,59sD9VrnVLXSCC2iK0a8PN,Ardian Bujupi;Xhensila;Master HP,Cika Cika,Cika Cika,162200,folk
34667,6JNZRnnrrK72WeoUKLqYOy,Kailash Kher,Chingaari (Original Motion Picture Soundtrack),Baare Baare,254432,folk
34668,54hj06Z7sm7DaHSrGGMAZG,Lord Huron,Strange Trails,Meet Me In the Woods,262209,folk
34669,1YMVXl39bk37KZGuUhzRw6,Passenger,Sunday Night Sessions,Fast Car (Cover),235812,folk
34670,2yRFB6Ry3wegaQObkpo8NH,Nusrat Fateh Ali Khan,Kali Kali Zulfon Ke Phande Na,Kali Kali Zulfon Ke Phande Na - Complete Original Version,859345,folk
34671,1VEBHl13HTNQX82pkSivoB,Flower Face,The Shark in Your Water,Back to You,202827,folk
34672,7MIMNleq34UeRnlLRdPpGY,Hollow Coves,The Woods (Acoustic),The Woods - Acoustic,239960,folk
34673,6ILTZYLgZFVciUUCQX3guJ,Salim–Sulaiman;KK;Shweta Pandit;Anvita Dutt Guptan,Neal ‘N’ Nikki,Neal ‘N’ Nikki,317022,folk
34674,4SOdFupLOdXAj7tRuQfB7q,Parthiv Gohil,Celebrating Parthiv Gohil,He Tane Jata Joi,86465,folk
34675,2CewvqbfMOcnvYE3yayAJV,KAMRAD,I Believe,I Believe,147007,folk
34676,3ZOD3aghbxBkgKsLu2jOEK,Hollow Coves,Wanderlust,These Memories,313480,folk
34677,3D8dwH690MXQRhtIZTSS9c,John Denver,John Denver's Greatest Hits,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",245533,folk
34678,15u6mZTHUZ0zQrjEV0HRIs,Nusrat Fateh Ali Khan,Dillagi Vol 2,Gardashon Ke Hain Mare Huyiyie,818640,folk
34679,7yzbimr8WVyAtBX3Eg6UL9,Leonard Cohen,Various Positions,Hallelujah,277160,folk
34680,36lkJSDyMEZoWTqtRj8Q8q,Chicago,Chicago 17 (Expanded & Remastered),You're the Inspiration - 2006 Remaster,229240,folk
34681,5tVA6TkbaAH9QMITTQRrNv,Tom Petty,Full Moon Fever,Free Fallin',256000,folk
34682,11X4Gw3T4hoktVruLgTnm1,José González,Veneer,Heartbeats,160240,folk
34683,3r6AJfqJ44FepL26lwLMPf,Ready Kirken,Asi se něco děje,1+1,209186,folk
34684,4zdQnUf0viZCBLaRLtFzCn,Roberta Campos,Último Romance,Último Romance,257701,folk
34685,7thzIJfxiZNZaPFA5OR9s1,The Lumineers,The Lumineers (Deluxe Edition),Flowers In Your Hair,110560,folk
34686,3yh868JqnG9MnVbwpyJ2Pc,Lights,Perfect Christmas Hits,Happy Xmas (War Is Over),235354,folk
34687,0mqVT9ySzvGwCeLy9MuCY1,Grupo Callado,Ultimamente,Últimamente,191764,folk
34688,76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,Bridge Over Troubled Water,The Boxer,308520,folk
34689,2vtwuaAGoDPlsLujnfTYEu,Steve Winwood,Mirando las nubes,Valerie,246333,folk
34690,2RaEgEkEDjIRrkBcgcJiCg,10cc,Fiesta temática 70s,Art For Art's Sake,359235,folk
34691,7rnDZfdq7rNyAWLCQ9vpLv,10cc,On air 70's Hits,The Things We Do For Love,213066,folk
34692,3jwcudvYIksoAjU0x6gagd,Steve Winwood,80s Bangers Vol. 2,Valerie,246333,folk
34693,65wkV6mmKgFamGEq61qRTb,Mercedes Sosa,Pañuelos al viento,Los Hermanos,176440,folk
34694,3yz60wsJlg630mjAfU4qIv,Steve Earle,Good Times Country,Go Amanda,214720,folk
34695,5Jq8ISsgnm2mPRqJi1swaZ,Steppenwolf,Обратно в клас - rock,Born To Be Wild - Single Version,216693,folk
34696,2DF7xy7EeXYmXoDqRbI67y,Mercedes Sosa,Música para casa,Razón De Vivir,230346,folk
34697,5igqilOfVIrDJMmsEhLZPe,Mercedes Sosa,Pañuelos al viento,Como La Cigarra - En Directo,161026,folk
34698,30VzStlih56Ukx9ZCG0oi4,Mercedes Sosa,Música para casa,Inconsciente Colectivo - Live,237493,folk
34699,2IybsLr0giIcD1UDqiwjeL,Mercedes Sosa;León Gieco,Pañuelos al viento,Sólo Le Pido a Dios - En Directo,279413,folk
34700,7f0KOMe1awucMZRfMaIEwz,Hari & Sukhmani,Sammiye,Gur Nalon,239316,folk
34701,2wQqVbWE7FI47lEXPEoocc,Indian Ocean,Kandisa,Kandisa,460721,folk
34702,5q92JEyY1Cqm5XTcNo012d,Kailash Kher;Sukanya Purayastha,Karthik Calling Karthik,Kaisi Hai Ye Udaasi,365017,folk
34703,1EEtHG4mL0pXLeH1nv69ZN,Salim–Sulaiman;Armaan Malik,Ungli (Original Motion Picture Soundtrack),Auliya,201401,folk
34704,3ApLFFuaXsKBnDhspuQrWj,Swarathma,Mushkil Mein Jeena,Mushkil Mein Jeena,342580,folk
34705,0GRiMv0pJBkZtB7U5QKz0N,Papon,Kanna - Kishmish,Kanna,213248,folk
34706,7cvElcxrvUMyYi5LS5rF5o,Seafret,Pictures,Pictures,196499,folk
34707,0oXI8lgAbT3XNDhUb7wtd5,Piyush Mishra,Gulaal,Duniya,407613,folk
34708,4ZeqX70xoJFAZq6wNtyJRa,When Chai Met Toast,Break Free,Break Free,231414,folk
34709,6xJOhSm4SvZwzy3uhWz26O,Andrew Belle,Black Bear,The Enemy,286865,folk
34710,3gFPKPgGcyF5uicR0ODcXp,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Khooni Akhiyan,287601,folk
34711,75HE0EDpAfKQhwCsezAyhO,Sardool Sikander,O Ho !,Ek Charkha Gali De Vich,297426,folk
34712,1g0xyCMUBKUaMDCk00Hhmk,Novo Amor,Bathing Beach,Embody Me,190293,folk
34713,5eG8QuQKOBvDeCyoOeMkhT,Novo Amor;Ed Tullett;Lowswimmer,Alps,Alps,194160,folk
34714,7znAjItIP7xKKhyFzF5W1B,Angus & Julia Stone,Down The Way,Big Jet Plane,239146,folk
34715,2dJvq5WBUzEao6Qs05Qjbj,Divya Kumar;Priya Saraiya;Ishani Dave;Jigardhan Gadhvi,Chalo Ramiye - Non Stop Garba,Chalo Ramiye - Non Stop Garba,1803568,folk
34716,6XlZ3cOskDVBdcHRvtktnd,Nusrat Fateh Ali Khan,DilLagi,Aisa Banna Sanwarna Mubarak Tumhe,1032359,folk
34717,7EU4nPTtgGgvsSOxC7nJgj,Surinder Kaur,Luti Heer Ve Gaman Ne - Surinder Kaur,Akhiyan Ch Ton Wasda,240880,folk
34718,0YdqJvzskkaZojiWkZTMCa,Salim–Sulaiman;Amitabh Bhattacharya,Ladies Vs Ricky Bahl,Fatal Attraction,213864,folk
34719,5rZRUeCuYNuhrIcocbuSGL,Parthiv Gohil,Dandiya Dance Mix,Charar Charar,271412,folk
34720,1QM0ftgTFq2W186Ou1sgnc,Nusrat Fateh Ali Khan;Udit Narayan;Anuradha Paudwal,Aur Pyar Ho Gaya,Koi Jane Koi Na Jane,337866,folk
34721,4iVVU8DyQvOVsKafv3KWIF,Tom Walker,What a Time To Be Alive,Leave a Light On,185863,folk
34722,3Vby4nGmtbDo7HDJamOWkT,Stealers Wheel,Stealers Wheel,Stuck In The Middle With You,208946,folk
34723,6jD0zU6m69r3kr5qwMyI9U,Nusrat Fateh Ali Khan,"The Best of Shahenshah-E-Qawwali, Vol. 1",Ali Maula Ali Maula Ali Dam Dam,462684,folk
34724,66deoxrDAEK7Qg1p0Vioxe,Old Sea Brigade,Old Sea Brigade,Love Brought Weight,185746,folk
34725,3f3dwmSjblge9Bq5RL2v8Q,Sergio Galleguillo Y Los Amigos,En Vivo,Zamba de la Bailarina - En Vivo,176493,folk
34726,63OFKbMaZSDZ4wtesuuq6f,Steppenwolf,Steppenwolf,Born To Be Wild,210373,folk
34727,3RkQ3UwOyPqpIiIvGVewuU,Bob Dylan,Bringing It All Back Home,Mr. Tambourine Man,330533,folk
34728,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Baby Blue - Remastered 2010,217346,folk
34729,197CWknsQggubzqaiuTt9o,Zeki Müren,Ayrıldık İşte,Seni Sordum Yıldızlara,309173,folk
34730,0RT86wBrufYQZSdN852Wjn,Hafdís Huld,Vögguvísur,Ljós,197137,folk
34731,58wQ5quXCton56WxkXZWLA,Os Arrais,Ele é,Ele é,306386,folk
34732,2ol1ST9LqK6gR7QOp03exs,Aşık Veysel,"Dostlar Beni Hatırlasın 1894-1973, Vol. 1 (Hiç Unutulmayacaklar)",Güzelliğin on para etmez,138386,folk
34733,0IKFxQz9YhhnibrGnGSeUw,Little River Band,On air 70's Hits,Reminiscing - Remastered,253080,folk
34734,5O0kt54GpBYEKuTcP4ZQeD,Devendra Banhart,Low-Key Hits,Memorial,278876,folk
34735,08VZ3ycsCq1LfabZjdRLg4,Nico;uChill,Slowed + Reverbed 2022,These Days - Slowed + Reverb,263316,folk
34736,5X8n5YZVPnFgfZpZ8ZzqBa,ANAVITÓRIA,O Tempo É Agora,O Tempo É Agora,223876,folk
34737,6VC1zPQeqOj8ytDyJzmqem,Devendra Banhart,rainy day indie,Memorial,278876,folk
34738,5wqbrRK8dhrW1rByRnQ1V2,Abel Pintos,Unico (En Vivo),Motivos (En Vivo),197146,folk
34739,3b75zucLzJ6BOrRwEdBIl8,Grupo Azteka,El Flechazo,El Primero,197746,folk
34740,7lAADZLmAEX1bwqH05dWUT,Jorge Acosta,Kachaka Paraguay,Tu No Sabes Nada,193000,folk
34741,2vGfjY0JLLiBiEFq7zgQjB,Buddy Holly;The Crickets,Christmas time but not Christmas songs 2022,Everyday,128466,folk
34742,0wEo4mwfs6tXYgCem9m9wP,Yusuf / Cat Stevens,Teaser And The Firecat (Remastered 2021),The Wind - Remastered 2021,102986,folk
34743,1up0F8kK6mgObzqWi9Myom,Steve Earle,Finest Country,Jerusalem,236186,folk
34744,3dAiWRwZXd8pEOhItkkZXb,Bachman-Turner Overdrive,Fiesta temática 70s,Hey You,210893,folk
34745,3njFQqu9rj8B06TSCDAahy,"Peter, Paul and Mary",Supa Chill,Forever Young,384293,folk
34746,3WBJcwnBI1eocuhkwTz8dg,Bachman-Turner Overdrive,On air 70's Hits,Takin' Care Of Business,291733,folk
34747,4qXIDK0j1Us0j2g7ZceP7R,Mercedes Sosa;León Gieco,Música para casa,Canción Para Carito,199333,folk
34748,2Bhq7YTxIZgkdbmRC1tZSZ,Three Dog Night,On air 70's Hits,An Old Fashioned Love Song - Single Version,226600,folk
34749,25GlfPUk2HGcaomdxFSktV,Three Dog Night,Fiesta temática 70s,An Old Fashioned Love Song - Single Version,226600,folk
34750,0rdiYaZEvc3KehBNF0WSkj,Sanam Marvi;Rahat Fateh Ali Khan,Preetum,Parchan Shala,440333,folk
34751,1XEx3t7AbqjbhbfRBgUVaR,Raghu Dixit,Koode,Aarorum,341923,folk
34752,7lKZBd8JPbaI6bDqanTkjU,Papon,Rodor Sithi,Protidine Papon,398015,folk
34753,0f4X5ktEPrwnYNsTFpRXpA,Papon,Uduli Muduli,Uduli Muduli,269343,folk
34754,7z3eWCgWfL3pXbElKfWE1z,Maati Baani,Karpur Gauram,Karpur Gauram,269348,folk
34755,2mjdDbL3mSAnAaJ7YYmMcP,Meghdhanush,Folk Rang by Meghdhanush,Mor Bani & Kasumbi No Rang,264970,folk
34756,26OEFQnUYwPWmCoxZ2ox5Y,Kailash Kher;Naresh Kamath;Paresh Kamath,Chaandan Mein,Chaandan Mein,356000,folk
34757,6W9jkoZ73i5S3noVGBcVEC,Narinder Biba;K.S.Agnihotri,Lak Hile Majajan Jandi Da,Je Mundeya Sadi Tor,195826,folk
34758,0ApIlfcdY0hVdVEVUyS2Zf,Yoke Lore,Spotify Singles,Truly Madly Deeply - Recorded at Spotify Studios NYC,190392,folk
34759,3MwHZDGwAR8RjZZBriBqmx,John Vincent III,Songs from the Valley,Next to You,256519,folk
34760,6FZmr8xOBFCcaI29eQT8FE,Kabir Cafe,Panchrang,Chadariya Jhini,392566,folk
34761,21PoeUYyBZpwooqgF6OD5I,Kailash Kher,Nuvva Nenaa,Blackberry,229269,folk
34762,2qI0dxrLFzm5oCgjiYc265,Prateek Kuhad,cold/mess,for your time,186873,folk
34763,3IF8tIMbF7EcXWUyaWJQIr,Kailash Kher,Guru Shishyaru,Nade Mundhe,173470,folk
34764,4CiqKccFFYGmFPz7HVTjfW,Novo Amor;Ed Tullett;Lowswimmer,Heiress,Euphor,243466,folk
34765,6iZuDbOkfiTJRORsHCprot,Nusrat Fateh Ali Khan,Best Urdu Qawwalies,Saadgi To Hamari,900016,folk
34766,4FSlLuowArYkSj1TodoZrH,Parthiv Gohil;MANASI PAREKH GOHIL,Reflections of Kutchh,RAAJA NI RAANI,180319,folk
34767,0ZNYGrmcehorhh9JOeg5Iv,José González,Stay Alive (From The Secret Life Of Walter Mitty),Stay Alive,266906,folk
34768,162y4h7piW2o8ZsjDUErMg,Runa Laila,Gharaonda,Mujhe Pyar Tumse Nahin Hain - With Dialogue,115496,folk
34769,6eusWfAal7mOOLr0XFLkiY,Novo Amor,"Cannot Be, Whatsoever",Decimal,178626,folk
34770,1E97BF6FrixWs4xqNvq0ob,Dhaval Kothari,Folk Songs of Bollywood,Kon Halave Limbdi,325450,folk
34771,4GnPvLSyKqcWh2cMJZaaS1,Nusrat Fateh Ali Khan,Mustt Mustt (Real World Gold),Tracery,292373,folk
34772,11VwZwNF29HrqwalYUMitb,The Velvet Underground,The Velvet Underground (45th Anniversary),Pale Blue Eyes,339533,folk
34773,3XpK2yXQiYJQkP40geHtI1,Kailash Kher,Bhajarangi 2,Rere Rere Bhajarangi,229805,folk
34774,11TK5KLtLZUdKr1C549bAw,Drew Holcomb & The Neighbors,Good Light,What Would I Do Without You,172213,folk
34775,7iQmjnDXYngWGsbjVnDc1U,Gregory Alan Isakov,The Weatherman,Amsterdam,198640,folk
34776,52VIdyKqp1pJRSyUQaxKUA,Bread,Baby I'm-a Want You,Everything I Own,187000,folk
34777,6AHDRUVQO9C6AOc01qLNcH,Horacio Guarany,Memorias Del Viento,Del Chúcaro,201493,folk
34778,2yxX3D2lhl2BYASh1NvKPl,Nosstress,"Perspektif Bodoh, Vol. 1",Smoking Kills,282070,folk
34779,2MEkfzmtPj7LUdXrz4hM8Y,Chico Teixeira,Ciranda de Destinos,No Rancho Fundo,249443,folk
34780,2Qu65QrO1DiWVJIteOD9ri,Raffi,"One Light, One Sun","Twinkle, Twinkle, Little Star",71160,folk
34781,0nlf4YoPZOFA0QGoGoMwFo,Destino San Javier,Instinto,Justo Ahora,181266,folk
34782,6rPMeCHIEOJQK5vL7mPCSS,Campedrinos,Festivalero,Festivalero,183613,folk
34783,1HdCiNsQKptIsDHkKEoFHV,Boz Scaggs,Thanksgiving Party,I'm Easy,184786,folk
34784,7y3Tq8jgbCl2X1W0Ip39cz,Almir Sater,Estradeiro,Estradeiro,218266,folk
34785,0s397H8jGoAhWnpigGL6V3,Los Hermanos Campos,Vivitos y Coleando,Pura Cueca,138946,folk
34786,2NjRIEb53CJWJqlHZ3xwH9,Staut,Eigarlaus,Slepp me inn,174826,folk
34787,4KROoGIaPaR1pBHPnR3bwC,Nick Drake,Pink Moon,Pink Moon,124000,folk
34788,04JS6OitE9VGsIS3S94Osg,The Civil Wars,Slow Christmas Songs 2022,I Heard The Bells On Christmas Day,154440,folk
34789,5sGFvenxnClUZ6cV89v6Gh,Campedrinos;Sergio Galleguillo,Festivalero,Febrero Es Carnaval,205973,folk
34790,0WOFJR54wyTwLB11jcBDb1,The Civil Wars,sadsadchristmas,I Heard The Bells On Christmas Day,154440,folk
34791,5PJ8TxMAXO0BR5fBJc3OX7,Judah & the Lion,Alternative Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),224253,folk
34792,15BFn2VmEtonsXfNL1lUmy,The Civil Wars,Chill Christmas Dinner,I Heard The Bells On Christmas Day,154440,folk
34793,30cYWLpVdBZVLb1cYdmcTT,The Civil Wars,Acoustic Christmas Campfire,I Heard The Bells On Christmas Day,154440,folk
34794,1uDCw6LVMOmbZ6zRliNcNX,The Civil Wars,Christmas Country Songs 2022,I Heard The Bells On Christmas Day,154440,folk
